10	213.49	0	5.36359	6.93599e-310
10	186.098	0	5.22627	6.93599e-310
10	104.003	0	4.64442	6.93599e-310
10	94.9075	4.94201	4.5529	6.93599e-310
10	146.044	0	4.98391	6.93599e-310
10	76.4851	22.8199	4.3371	6.93599e-310
10	136.054	0	4.91306	6.93599e-310
10	142.656	0	4.96044	6.93599e-310
10	71.0699	28.0751	4.26366	6.93599e-310
10	175.066	0	5.16516	6.93599e-310
10	81.0385	18.4011	4.39492	6.93599e-310
10	134.424	0	4.901	6.93599e-310
10	88.128	11.5212	4.47879	6.93599e-310
10	125.307	0	4.83077	6.93599e-310
10	109.843	0	4.69905	6.93599e-310
10	166.245	0	5.11346	6.93599e-310
10	56.3484	42.3615	4.03155	6.93599e-310
10	63.3418	35.5748	4.14854	6.93599e-310
10	103.979	0	4.64419	6.93599e-310
10	126.252	0	4.83828	6.93599e-310
10	50.9118	47.6374	3.9301	6.93599e-310
10	24.5785	73.1924	3.20187	6.93599e-310
10	95.7526	4.12189	4.56177	6.93599e-310
10	132.684	0	4.88797	6.93599e-310
10	121.507	0	4.79997	6.93599e-310
10	172.021	0	5.14762	6.93599e-310
10	112.289	0	4.72108	6.93599e-310
10	148.185	0	4.99846	6.93599e-310
10	68.8165	30.2619	4.23144	6.93599e-310
10	109.501	0	4.69593	6.93599e-310
10	108.176	0	4.68376	6.93599e-310
10	102.583	0	4.63067	6.93599e-310
10	56.7996	41.9237	4.03953	6.93599e-310
10	141.371	0	4.95139	6.93599e-310
10	146.502	0	4.98704	6.93599e-310
10	213.305	0	5.36272	6.93599e-310
10	65.2858	33.6882	4.17877	6.93599e-310
10	117.963	0	4.77037	6.93599e-310
10	84.3764	15.1619	4.43529	6.93599e-310
10	106.84	0	4.67134	6.93599e-310
10	58.2203	40.5449	4.06423	6.93599e-310
10	118.317	0	4.77336	6.93599e-310
10	97.5136	2.41296	4.57999	6.93599e-310
10	83.5233	15.9897	4.42513	6.93599e-310
10	83.0647	16.4348	4.41962	6.93599e-310
10	100.502	0	4.61018	6.93599e-310
10	146.866	0	4.98952	6.93599e-310
10	61.1786	37.674	4.1138	6.93599e-310
10	144.062	0	4.97024	6.93599e-310
10	87.7255	11.9118	4.47421	6.93599e-310
10	66.9316	32.0911	4.20367	6.93599e-310
10	123.832	0	4.81893	6.93599e-310
10	69.7371	29.3685	4.24473	6.93599e-310
10	74.8645	24.3926	4.31568	6.93599e-310
10	75.1687	24.0974	4.31973	6.93599e-310
10	217.029	0	5.38003	6.93599e-310
10	67.3472	31.6878	4.20986	6.93599e-310
10	122.156	0	4.8053	6.93599e-310
10	151.75	0	5.02223	6.93599e-310
10	101.871	0	4.6237	6.93599e-310
10	77.8038	21.5402	4.35419	6.93599e-310
10	271.205	0	5.60287	6.93599e-310
10	149.618	0	5.00809	6.93599e-310
10	166.903	0	5.11741	6.93599e-310
10	158.607	0	5.06643	6.93599e-310
10	49.0913	49.4041	3.89368	6.93599e-310
10	96.7951	3.11015	4.5726	6.93599e-310
10	213.257	0	5.3625	6.93599e-310
10	124.36	0	4.82318	6.93599e-310
10	70.0723	29.0432	4.24953	6.93599e-310
10	194.471	0	5.27028	6.93599e-310
10	59.9751	38.842	4.09393	6.93599e-310
10	148.351	0	4.99958	6.93599e-310
10	136.41	0	4.91566	6.93599e-310
10	131.036	0	4.87547	6.93599e-310
10	121.758	0	4.80204	6.93599e-310
10	161.51	0	5.08457	6.93599e-310
10	118.802	0	4.77746	6.93599e-310
10	120.233	0	4.78943	6.93599e-310
10	58.9019	39.8835	4.07587	6.93599e-310
10	115.09	0	4.74571	6.93599e-310
10	136.898	0	4.91924	6.93599e-310
10	120.474	0	4.79143	6.93599e-310
10	118.044	0	4.77105	6.93599e-310
10	151.975	0	5.02372	6.93599e-310
10	73.2712	25.9389	4.29417	6.93599e-310
10	128.553	0	4.85634	6.93599e-310
10	75.0834	24.1802	4.3186	6.93599e-310
10	40.8649	57.3874	3.71027	6.93599e-310
10	106.025	0	4.66367	6.93599e-310
10	74.0599	25.1734	4.30487	6.93599e-310
10	130.15	0	4.86869	6.93599e-310
10	116.374	0	4.75681	6.93599e-310
10	109.332	0	4.69439	6.93599e-310
10	111.323	0	4.71244	6.93599e-310
10	95.1094	4.74602	4.55503	6.93599e-310
10	151.082	0	5.01782	6.93599e-310
10	119.614	0	4.78427	6.93599e-310
10	84.5068	15.0353	4.43683	6.93599e-310
10	88.0385	11.608	4.47777	6.93599e-310
10	97.5385	2.38873	4.58025	6.93599e-310
10	85.9825	13.6032	4.45414	6.93599e-310
10	113.3	0	4.73004	6.93599e-310
10	114.648	0	4.74187	6.93599e-310
10	115.845	0	4.75225	6.93599e-310
10	99.4725	0.511893	4.59988	6.93599e-310
10	68.1535	30.9053	4.22176	6.93599e-310
10	162.877	0	5.093	6.93599e-310
10	55.9758	42.7231	4.02492	6.93599e-310
10	209.737	0	5.34585	6.93599e-310
10	86.8699	12.742	4.46441	6.93599e-310
10	287.143	0	5.65998	6.93599e-310
10	68.2355	30.8257	4.22297	6.93599e-310
10	95.2874	4.5733	4.5569	6.93599e-310
10	59.2898	39.5071	4.08244	6.93599e-310
10	111.836	0	4.71703	6.93599e-310
10	79.1371	20.2463	4.37118	6.93599e-310
10	162.429	0	5.09024	6.93599e-310
10	84.5768	14.9674	4.43766	6.93599e-310
10	113.96	0	4.73584	6.93599e-310
10	117.872	0	4.7696	6.93599e-310
10	85.6169	13.958	4.44988	6.93599e-310
10	88.1988	11.4525	4.47959	6.93599e-310
10	110.987	0	4.70941	6.93599e-310
10	98.6061	1.35271	4.59113	6.93599e-310
10	80.4766	18.9464	4.38797	6.93599e-310
10	86.6722	12.9339	4.46213	6.93599e-310
10	53.4039	45.2189	3.97788	6.93599e-310
10	116.354	0	4.75664	6.93599e-310
10	68.6496	30.4238	4.22902	6.93599e-310
10	123.664	0	4.81757	6.93599e-310
